[3.973604759449567,209.3685627706836,0,1.5176604655975536,35,32,1.75,0.0,0.0,0.0], 
[10.344764888951627,66.33376250641604,0,1.545976732839785,35,32,1.75,0.0,0.0,0.0], 
[65.73595866543711,65.18915403140583,0,1.7921598162908317,35,32,1.75,0.0,0.0,0.0], 
[72.30984532948698,116.92089340600583,0,1.8213770903532756,35,32,1.75,0.0,0.0,0.0], 
[76.4079073647072,331.23465029505337,0,1.8395906993986988,35,32,1.75,0.0,0.0,0.0], 
[35.71771753827491,58.63208203732679,0,1.6587454112812219,35,32,1.75,0.0,0.0,0.0], 
[59.324645806042206,212.7666887148365,0,1.7636650924712987,35,32,1.75,0.0,0.0,0.0], 
[3.240796256805194,247.41945748058833,0,1.5144035389191342,35,32,1.75,0.0,0.0,0.0], 
[64.13132781159923,40.53223427252541,0,1.7850281236071077,35,32,1.75,0.0,0.0,0.0], 
[12.338493261357522,199.37586465985166,0,1.5548377478282556,35,32,1.75,0.0,0.0,0.0], 
[19.02521987491709,111.19728153468475,0,1.5845565327774094,35,32,1.75,0.0,0.0,0.0], 
[75.92489570358937,297.9200547692787,0,1.8374439809048417,35,32,1.75,0.0,0.0,0.0], 
[67.98870477481375,182.74461342117584,0,1.8021720212213945,35,32,1.75,0.0,0.0,0.0], 
[69.96467712617466,194.38375077150513,0,1.8109541205607762,35,32,1.75,0.0,0.0,0.0], 
[13.680880168840494,141.6104070822178,0,1.5608039118615133,35,32,1.75,0.0,0.0,0.0], 
[75.46467523366046,187.27929497658337,0,1.8353985565940465,35,32,1.75,0.0,0.0,0.0], 
[42.52219124399488,150.30685148516085,0,1.6889875166399773,35,32,1.75,0.0,0.0,0.0], 
[62.430809535325785,353.0704149469327,0,1.777470264601448,35,32,1.75,0.0,0.0,0.0], 
[71.9372914378336,163.98784897463796,0,1.8197212952792605,35,32,1.75,0.0,0.0,0.0], 
[0.3804951378017307,249.0129077999566,0,1.5016910895013411,35,32,1.75,0.0,0.0,0.0], 
[82.37393760152378,229.40468522390418,0,1.8661063893401058,35,32,1.75,0.0,0.0,0.0], 
[10.328959893942177,296.3161679407299,0,1.5459064884175209,35,32,1.75,0.0,0.0,0.0], 
[78.62096815792651,318.3930845416619,0,1.84942652514634,35,32,1.75,0.0,0.0,0.0], 
[21.04540289865559,176.59211428124812,0,1.5935351239940247,35,32,1.75,0.0,0.0,0.0], 
[23.636941989344596,202.24268070828262,0,1.6050530755081982,35,32,1.75,0.0,0.0,0.0], 
[55.080529273450544,342.47847858891896,0,1.7448023523264469,35,32,1.75,0.0,0.0,0.0], 
[33.570391219987506,3.54058626191998,0,1.6492017387555,35,32,1.75,0.0,0.0,0.0], 
[20.138067413102153,235.71389849351252,0,1.5895025218360095,35,32,1.75,0.0,0.0,0.0], 
[57.509822443540756,343.630557829624,0,1.7555992108601812,35,32,1.75,0.0,0.0,0.0], 
[45.03492433484454,265.30479978881306,0,1.7001552192659757,35,32,1.75,0.0,0.0,0.0], 
[41.20626672652154,210.1827818018181,0,1.6831389632289846,35,32,1.75,0.0,0.0,0.0], 
[39.38377047838138,113.86868675089784,0,1.6750389799039174,35,32,1.75,0.0,0.0,0.0], 
[61.09495800760998,292.4037034262901,0,1.771533146700489,35,32,1.75,0.0,0.0,0.0], 
[0.13271466631115558,262.2533387168799,0,1.5005898429613829,35,32,1.75,0.0,0.0,0.0], 
[7.290868497339113,279.8460481770249,0,1.5324038599881737,35,32,1.75,0.0,0.0,0.0], 
[14.711434775190112,209.3960633762561,0,1.5653841545564005,35,32,1.75,0.0,0.0,0.0], 
